0.1	0.03243522	0.10243298
0.10051995	0.032181	0.1019718
0.1010426	0.03192745	0.10151415
0.10156797	0.0316746	0.10106004
0.10209607	0.03142245	0.10060948
0.10262691	0.03117106	0.10016249
0.10316052	0.03092042	0.09971907
0.1036969	0.03067058	0.09927923
0.10423607	0.03042156	0.09884297
0.10477804	0.03017337	0.09841031
0.10532283	0.02992605	0.09798126
0.10587045	0.02967962	0.09755581
0.10642092	0.02943411	0.09713398
0.10697426	0.02918954	0.09671577
0.10753047	0.02894594	0.09630119
0.10808957	0.02870333	0.09589025
0.10865158	0.02846174	0.09548294
0.10921651	0.02822119	0.09507927
0.10978438	0.02798171	0.09467925
0.1103552	0.02774333	0.09428288
0.11092899	0.02750607	0.09389016
0.11150576	0.02726996	0.0935011
0.11208553	0.02703502	0.09311569
0.11266832	0.02680129	0.09273395
0.11325413	0.02656878	0.09235586
0.11384299	0.02633753	0.09198143
0.11443492	0.02610755	0.09161066
0.11502992	0.02587889	0.09124355
0.11562801	0.02565155	0.0908801
0.11622922	0.02542558	0.09052031
0.11683355	0.025201	0.09016417
0.11744102	0.02497783	0.08981168
0.11805165	0.0247561	0.08946284
0.11866546	0.02453584	0.08911765
0.11928246	0.02431708	0.0887761
0.11990266	0.02409985	0.08843819
0.12052609	0.02388416	0.08810391
0.12115277	0.02367005	0.08777325
0.1217827	0.02345755	0.08744621
0.1224159	0.02324669	0.08712279
0.1230524	0.02303748	0.08680297
0.12369221	0.02282996	0.08648675
0.12433534	0.02262417	0.08617412
0.12498182	0.02242011	0.08586507
0.12563166	0.02221784	0.08555958
0.12628488	0.02201736	0.08525766
0.12694149	0.02181871	0.08495929
0.12760152	0.02162192	0.08466445
0.12826498	0.02142702	0.08437314
0.12893189	0.02123403	0.08408535
0.12960227	0.02104298	0.08380106
0.13027613	0.02085391	0.08352025
0.1309535	0.02066684	0.08324292
0.13163439	0.02048179	0.08296904
0.13231882	0.0202988	0.08269862
0.13300681	0.0201179	0.08243161
0.13369837	0.01993912	0.08216803
0.13439354	0.01976247	0.08190783
0.13509231	0.019588	0.08165102
0.13579472	0.01941573	0.08139757
0.13650078	0.01924569	0.08114746
0.13721051	0.01907791	0.08090067
0.13792394	0.01891242	0.08065719
0.13864107	0.01874925	0.08041699
0.13936193	0.01858842	0.08018006
0.14008654	0.01842997	0.07994637
0.14081491	0.01827392	0.0797159
0.14154708	0.01812031	0.07948864
0.14228305	0.01796916	0.07926455
0.14302284	0.0178205	0.07904362
0.14376649	0.01767437	0.07882582
0.144514	0.01753079	0.07861113
0.14526539	0.01738979	0.07839952
0.1460207	0.0172514	0.07819098
0.14677993	0.01711565	0.07798547
0.14754311	0.01698257	0.07778297
0.14831025	0.01685219	0.07758346
0.14908139	0.01672454	0.07738691
0.14985653	0.01659965	0.07719329
0.15063571	0.01647754	0.07700257
0.15141893	0.01635825	0.07681473
0.15220623	0.01624181	0.07662974
0.15299762	0.01612825	0.07644758
0.15379313	0.0160176	0.07626821
0.15459277	0.01590988	0.0760916
0.15539657	0.01580512	0.07591773
0.15620455	0.01570337	0.07574657
0.15701674	0.01560464	0.07557809
0.15783314	0.01550896	0.07541226
0.15865379	0.01541637	0.07524904
0.15947871	0.01532689	0.07508841
0.16030791	0.01524056	0.07493034
0.16114143	0.01515741	0.07477479
0.16197928	0.01507745	0.07462174
0.16282149	0.01500074	0.07447115
0.16366807	0.01492728	0.074323
0.16451906	0.01485712	0.07417725
0.16537447	0.01479029	0.07403386
0.16623433	0.0147268	0.07389281
0.16709866	0.0146667	0.07375407
0.16796749	0.01461001	0.0736176
0.16884083	0.01455677	0.07348337
0.16971871	0.014507	0.07335135
0.17060116	0.01446072	0.0732215
0.1714882	0.01441798	0.07309379
0.17237985	0.0143788	0.07296819
0.17327613	0.01434322	0.07284467
0.17417707	0.01431125	0.07272319
0.1750827	0.01428293	0.07260372
0.17599304	0.01425829	0.07248623
0.17690811	0.01423736	0.07237069
0.17782794	0.01422017	0.07225705
0.17875255	0.01420675	0.07214529
0.17968197	0.01419713	0.07203538
0.18061622	0.01419133	0.07192728
0.18155533	0.01418939	0.07182095
0.18249932	0.01419133	0.07171638
0.18344822	0.01419719	0.07161351
0.18440206	0.014207	0.07151233
0.18536085	0.01422077	0.07141279
0.18632463	0.01423855	0.07131487
0.18729342	0.01426036	0.07121853
0.18826725	0.01428624	0.07112374
0.18924614	0.0143162	0.07103046
0.19023012	0.01435028	0.07093867
0.19121922	0.01438851	0.07084833
0.19221345	0.01443091	0.07075942
0.19321286	0.01447752	0.07067189
0.19421747	0.01452837	0.07058572
0.1952273	0.01458348	0.07050087
0.19624238	0.01464288	0.07041732
0.19726273	0.0147066	0.07033503
0.19828839	0.01477467	0.07025397
0.19931939	0.01484711	0.07017411
0.20035575	0.01492396	0.07009543
0.20139749	0.01500525	0.07001788
0.20244465	0.015091	0.06994145
0.20349726	0.01518123	0.06986609
0.20455534	0.01527599	0.06979179
0.20561891	0.01537529	0.06971851
0.20668802	0.01547917	0.06964621
0.20776269	0.01558764	0.06957489
0.20884295	0.01570075	0.06950449
0.20992882	0.01581852	0.069435
0.21102034	0.01594097	0.06936639
0.21211754	0.01606813	0.06929863
0.21322044	0.01620003	0.0692317
0.21432907	0.0163367	0.06916555
0.21544347	0.01647817	0.06910018
0.21656366	0.01662445	0.06903554
0.21768968	0.01677559	0.06897163
0.21882155	0.0169316	0.0689084
0.21995931	0.01709251	0.06884583
0.22110298	0.01725835	0.0687839
0.2222526	0.01742915	0.06872258
0.22340819	0.01760493	0.06866185
0.2245698	0.01778572	0.06860169
0.22573744	0.01797154	0.06854206
0.22691116	0.01816243	0.06848295
0.22809098	0.0183584	0.06842432
0.22927693	0.01855949	0.06836617
0.23046905	0.01876571	0.06830846
0.23166737	0.0189771	0.06825117
0.23287192	0.01919368	0.06819429
0.23408273	0.01941548	0.06813778
0.23529983	0.01964251	0.06808163
0.23652327	0.01987482	0.06802581
0.23775307	0.02011241	0.06797031
0.23898926	0.02035532	0.0679151
0.24023187	0.02060357	0.06786016
0.24148095	0.02085719	0.06780548
0.24273653	0.0211162	0.06775103
0.24399863	0.02138063	0.0676968
0.24526729	0.02165049	0.06764277
0.24654255	0.02192582	0.06758891
0.24782445	0.02220663	0.06753521
0.249113	0.02249296	0.06748165
0.25040826	0.02278482	0.06742822
0.25171025	0.02308224	0.06737489
0.25301901	0.02338524	0.06732165
0.25433458	0.02369385	0.06726849
0.25565698	0.02400809	0.06721538
0.25698626	0.02432798	0.06716231
0.25832246	0.02465354	0.06710927
0.2596656	0.0249848	0.06705625
0.26101572	0.02532178	0.06700321
0.26237287	0.0256645	0.06695016
0.26373707	0.02601298	0.06689708
0.26510836	0.02636725	0.06684395
0.26648678	0.02672733	0.06679076
0.26787237	0.02709324	0.0667375
0.26926517	0.02746499	0.06668415
0.27066521	0.02784262	0.06663071
0.27207252	0.02822615	0.06657715
0.27348716	0.02861559	0.06652347
0.27490915	0.02901096	0.06646966
0.27633853	0.02941229	0.06641571
0.27777534	0.0298196	0.06636159
0.27921963	0.0302329	0.06630732
0.28067142	0.03065222	0.06625286
0.28213077	0.03107757	0.06619822
0.2835977	0.03150899	0.06614338
0.28507226	0.03194647	0.06608834
0.28655448	0.03239006	0.06603309
0.28804442	0.03283975	0.06597761
0.28954209	0.03329558	0.0659219
0.29104756	0.03375756	0.06586595
0.29256085	0.03422571	0.06580975
0.29408202	0.03470006	0.0657533
0.29561109	0.0351806	0.06569658
0.29714811	0.03566737	0.0656396
0.29869312	0.03616039	0.06558234
0.30024617	0.03665966	0.0655248
0.30180729	0.03716522	0.06546697
0.30337653	0.03767706	0.06540884
0.30495393	0.03819522	0.06535042
0.30653953	0.03871971	0.06529169
0.30813337	0.03925054	0.06523266
0.3097355	0.03978773	0.0651733
0.31134597	0.04033129	0.06511363
0.3129648	0.04088125	0.06505364
0.31459205	0.04143762	0.06499332
0.31622777	0.04200042	0.06493266
0.31787198	0.04256965	0.06487168
0.31952475	0.04314533	0.06481035
0.32118611	0.04372749	0.06474869
0.32285611	0.04431612	0.06468668
0.32453479	0.04491126	0.06462433
0.3262222	0.0455129	0.06456163
0.32791838	0.04612107	0.06449858
0.32962339	0.04673578	0.06443518
0.33133726	0.04735704	0.06437142
0.33306003	0.04798486	0.06430731
0.33479177	0.04861927	0.06424285
0.33653251	0.04926026	0.06417803
0.3382823	0.04990786	0.06411285
0.34004119	0.05056207	0.06404731
0.34180923	0.05122291	0.06398142
0.34358646	0.05189038	0.06391517
0.34537292	0.05256451	0.06384856
0.34716868	0.0532453	0.06378159
0.34897378	0.05393275	0.06371427
0.35078826	0.0546269	0.0636466
0.35261217	0.05532773	0.06357856
0.35444557	0.05603527	0.06351018
0.3562885	0.05674952	0.06344144
0.35814101	0.05747049	0.06337235
0.36000315	0.0581982	0.06330292
0.36187498	0.05893264	0.06323313
0.36375654	0.05967384	0.06316301
0.36564788	0.0604218	0.06309253
0.36754906	0.06117652	0.06302172
0.36946012	0.06193801	0.06295058
0.37138112	0.06270629	0.06287909
0.3733121	0.06348136	0.06280728
0.37525313	0.06426323	0.06273514
0.37720425	0.0650519	0.06266267
0.37916551	0.06584739	0.06258988
0.38113697	0.06664969	0.06251677
0.38311868	0.06745881	0.06244334
0.3851107	0.06827477	0.06236961
0.38711307	0.06909756	0.06229557
0.38912586	0.06992719	0.06222122
0.39114911	0.07076367	0.06214658
0.39318288	0.071607	0.06207164
0.39522722	0.07245718	0.06199641
0.39728219	0.07331423	0.0619209
0.39934785	0.07417813	0.06184511
0.40142425	0.07504891	0.06176904
0.40351144	0.07592655	0.0616927
0.40560949	0.07681107	0.06161609
0.40771845	0.07770247	0.06153923
0.40983837	0.07860074	0.06146211
0.41196931	0.0795059	0.06138474
0.41411133	0.08041794	0.06130712
0.41626449	0.08133687	0.06122927
0.41842885	0.08226268	0.06115119
0.42060446	0.08319538	0.06107287
0.42279138	0.08413497	0.06099434
0.42498967	0.08508145	0.06091559
0.4271994	0.08603482	0.06083663
0.42942061	0.08699508	0.06075747
0.43165337	0.08796222	0.06067812
0.43389774	0.08893626	0.06059857
0.43615378	0.08991718	0.06051884
0.43842155	0.09090499	0.06043893
0.44070111	0.09189968	0.06035885
0.44299252	0.09290126	0.06027861
0.44529585	0.09390972	0.0601982
0.44761115	0.09492506	0.06011765
0.4499385	0.09594727	0.06003695
0.45227794	0.09697635	0.05995612
0.45462955	0.09801231	0.05987515
0.45699338	0.09905513	0.05979406
0.45936951	0.10010481	0.05971286
0.46175799	0.10116135	0.05963154
0.46415888	0.10222474	0.05955012
0.46657226	0.10329498	0.05946861
0.46899819	0.10437206	0.05938701
0.47143674	0.10545598	0.05930532
0.47388796	0.10654673	0.05922356
0.47635193	0.10764431	0.05914174
0.47882871	0.10874871	0.05905985
0.48131836	0.10985992	0.05897791
0.48382097	0.11097793	0.05889593
0.48633658	0.11210275	0.05881391
0.48886527	0.11323435	0.05873185
0.49140712	0.11437274	0.05864978
0.49396217	0.1155179	0.05856768
0.49653052	0.11666983	0.05848558
0.49911221	0.11782851	0.05840348
0.50170733	0.11899395	0.05832138
0.50431595	0.12016612	0.0582393
0.50693813	0.12134502	0.05815723
0.50957394	0.12253064	0.05807519
0.51222345	0.12372296	0.05799319
0.51488675	0.12492199	0.05791123
0.51756388	0.1261277	0.05782932
0.52025494	0.12734008	0.05774747
0.52296	0.12855913	0.05766568
0.52567911	0.12978483	0.05758396
0.52841237	0.13101717	0.05750232
0.53115983	0.13225613	0.05742076
0.53392158	0.13350171	0.0573393
0.53669769	0.13475389	0.05725793
0.53948824	0.13601266	0.05717667
0.54229329	0.13727799	0.05709553
0.54511293	0.13854989	0.05701451
0.54794723	0.13982833	0.05693361
0.55079627	0.1411133	0.05685285
0.55366012	0.14240478	0.05677223
0.55653886	0.14370276	0.05669175
0.55943257	0.14500722	0.05661144
0.56234133	0.14631815	0.05653128
0.5652652	0.14763553	0.05645129
0.56820428	0.14895935	0.05637148
0.57115865	0.15028958	0.05629184
0.57412837	0.1516262	0.0562124
0.57711354	0.15296921	0.05613315
0.58011422	0.15431859	0.0560541
0.58313051	0.15567431	0.05597525
0.58616248	0.15703635	0.05589662
0.58921022	0.1584047	0.05581821
0.5922738	0.15977934	0.05574002
0.59535331	0.16116025	0.05566207
0.59844884	0.16254741	0.05558435
0.60156046	0.16394079	0.05550687
0.60468825	0.16534038	0.05542964
0.60783231	0.16674616	0.05535267
0.61099272	0.16815811	0.05527596
0.61416956	0.1695762	0.05519951
0.61736292	0.17100041	0.05512333
0.62057288	0.17243072	0.05504743
0.62379953	0.17386712	0.05497181
0.62704296	0.17530956	0.05489647
0.63030325	0.17675804	0.05482143
0.6335805	0.17821253	0.05474669
0.63687478	0.17967301	0.05467224
0.6401862	0.18113944	0.0545981
0.64351483	0.18261181	0.05452428
0.64686077	0.1840901	0.05445077
0.6502241	0.18557427	0.05437757
0.65360492	0.18706431	0.05430471
0.65700333	0.18856018	0.05423217
0.6604194	0.19006186	0.05415996
0.66385323	0.19156933	0.0540881
0.66730492	0.19308256	0.05401657
0.67077455	0.19460152	0.05394539
0.67426222	0.19612619	0.05387455
0.67776803	0.19765653	0.05380407
0.68129207	0.19919252	0.05373394
0.68483443	0.20073414	0.05366418
0.68839521	0.20228135	0.05359477
0.6919745	0.20383412	0.05352574
0.6955724	0.20539243	0.05345707
0.69918901	0.20695625	0.05338877
0.70282443	0.20852555	0.05332085
0.70647874	0.21010029	0.0532533
0.71015206	0.21168045	0.05318614
0.71384448	0.213266	0.05311935
